sample_id,date,feature_name,location,code,pcs/m,quantity,parent_boundary,length,groupname,city,feature_type,canton
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G906,0.0,0,les-alpes,94.0,food and drink,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G129,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G199,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G186,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G136,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G903,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G132,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G927,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G36,0.0,0,les-alpes,94.0,agriculture,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G53,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G902,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G6,0.0,0,les-alpes,94.0,packaging non food,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G92,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G37,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G133,0.0,0,les-alpes,94.0,waste water,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G138,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G190,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G59,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G39,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G29,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G68,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G161,0.0,0,les-alpes,94.0,agriculture,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G14,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G183,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G61,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G104,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G113,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G55,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G109,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G140,0.0,0,les-alpes,94.0,agriculture,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G150,0.0,0,les-alpes,94.0,food and drink,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G114,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G118,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G176,0.0,0,les-alpes,94.0,food and drink,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G17,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G116,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G925,0.0,0,les-alpes,94.0,packaging non food,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G913,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G19,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G63,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G102,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G49,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G944,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G111,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G945,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G60,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G52,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G119,0.0,0,les-alpes,94.0,micro plastics (< 5mm),Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G172,0.0,0,les-alpes,94.0,agriculture,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G143,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G41,0.0,0,les-alpes,94.0,agriculture,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G188,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G162,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G40,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G999,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G141,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G207,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G174,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G160,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G84,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G94,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G196,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G185,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G932,0.0,0,les-alpes,94.0,waste water,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G214,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G1,0.0,0,les-alpes,94.0,food and drink,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G166,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G180,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G56,0.0,0,les-alpes,94.0,recreation,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G88,0.0,0,les-alpes,94.0,personal items,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G205,0.0,0,les-alpes,94.0,unclassified,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,Gfrags,0.01,1,les-alpes,94.0,plastic pieces,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,Gfoams,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-les-crosets', '2021-06-06')",2021-06-06,alpes-valaisannes,les-crosets,G74,0.0,0,les-alpes,94.0,infrastructure,Val-d'Illiez,p,Valais
"('clean-up-tour-morgins', '2021-06-05')",2021-06-05,alpes-valaisannes,morgins,G709,0.04,3,les-alpes,75.0,recreation,Troistorrents,p,Valais
"('clean-up-tour-morgins', '2021-06-05')",2021-06-05,alpes-valaisannes,morgins,G158,0.01,1,les-alpes,75.0,packaging non food,Troistorrents,p,Valais
"('clean-up-tour-morgins', '2021-06-05')",2021-06-05,alpes-valaisannes,morgins,G194,0.01,1,les-alpes,75.0,infrastructure,Troistorrents,p,Valais
"('clean-up-tour-morgins', '2021-06-05')",2021-06-05,alpes-valaisannes,morgins,G905,0.04,3,les-alpes,75.0,personal items,Troistorrents,p,Valais
"('clean-up-tour-morgins', '2021-06-05')",2021-06-05,alpes-valaisannes,morgins,G30,0.17,13,les-alpes,75.0,food and drink,Troistorrents,p,Valais
